bedrooms,floors,zipcode,sqft_living,price
2,1.0,98168,770,217.0
4,2.0,98056,2250,398.5
3,1.5,98112,4040,2250.0
4,1.0,98109,2360,700.0
4,2.0,98075,2330,585.0
3,1.0,98155,1720,399.95
3,1.0,98168,1900,235.0
3,1.0,98178,1040,212.0
3,1.0,98074,2070,310.0
3,1.0,98074,2070,539.0
3,2.0,98122,1550,390.0
3,1.0,98052,2020,560.0
5,2.0,98075,3320,800.0
4,2.0,98005,4130,1900.0
5,1.0,98008,2030,472.0
3,1.0,98008,1770,502.55
4,2.0,98075,3330,830.0
4,1.0,98002,2260,224.95
3,2.0,98155,1950,375.0
3,1.5,98077,2930,645.0
3,1.5,98103,1960,599.0
4,2.0,98031,2980,515.0
2,1.0,98002,780,135.0
3,2.0,98075,1650,485.0
3,2.0,98005,4030,890.0
3,1.0,98042,1010,215.0
3,1.0,98045,1190,299.5
2,1.0,98004,1050,800.0
3,2.0,98038,1560,275.0
3,1.0,98003,1490,256.4
2,1.0,98155,770,310.0
1,1.0,98144,620,385.0
3,1.0,98055,1200,203.0
4,1.0,98133,2120,285.0
3,2.0,98074,2330,473.975
3,1.0,98058,2000,320.0
5,1.0,98117,2820,599.0
3,1.0,98126,2040,580.0
4,2.0,98001,1700,269.5
2,1.0,98166,820,274.0
2,2.0,98028,1315,347.0
3,1.0,98106,1390,270.0
3,1.0,98004,1890,1430.0
3,1.0,98198,1460,220.0
3,1.0,98022,1480,243.0
3,1.0,98108,1840,457.5
2,1.0,98115,1880,340.0
4,1.5,98105,1910,657.5
4,2.0,98038,2220,332.5
3,1.0,98045,1410,340.0
4,1.0,98118,3380,350.0
4,1.0,98118,1950,428.0
4,2.0,98045,2400,515.055
3,1.0,98008,1560,450.0
3,1.0,98168,1040,190.0
4,3.0,98116,3090,1000.0
3,2.0,98058,1850,299.0
2,2.0,98112,1200,508.0
4,2.0,98038,2190,294.0
2,1.0,98117,1380,320.0
5,2.0,98056,3710,641.0
3,1.0,98072,2320,675.0
3,1.0,98042,1110,255.0
3,2.0,98001,1830,286.651
4,1.0,98075,2460,607.5
3,1.0,98033,1270,765.0
4,1.0,98031,1700,334.95
3,1.0,98033,1130,426.0
3,1.5,98004,1640,775.0
2,1.0,98155,1040,343.0
4,2.0,98028,2320,470.101
3,1.0,98002,1200,195.0
4,1.5,98117,1720,772.5
3,1.0,98155,2330,450.0
4,3.0,98118,4410,1437.5
4,1.0,98052,1650,525.0
3,2.0,98045,1370,280.0
3,1.0,98001,1770,270.0
3,3.0,98103,1410,406.1
2,1.0,98055,1710,332.544
2,1.0,98188,790,110.0
6,1.5,98112,2770,685.0
4,1.5,98177,1260,461.0
3,1.0,98034,2300,615.0
2,1.0,98103,1070,550.0
4,2.0,98033,3850,1060.0
3,2.0,98053,2320,685.0
5,2.0,98039,2870,1555.0
4,2.0,98038,1830,312.0
3,1.0,98052,1990,507.5
3,1.0,98198,1110,217.0
3,1.0,98034,1830,439.0
6,2.0,98065,3600,620.0
4,2.0,98007,3210,915.0
4,1.0,98144,1490,425.0
2,1.0,98115,990,435.0
3,2.0,98038,1646,305.0
2,1.0,98106,720,276.0
3,2.0,98031,2310,327.5
3,2.0,98033,2670,810.0
3,2.0,98052,3060,715.0
3,1.0,98055,1380,272.0
2,1.0,98155,700,266.0
3,2.0,98136,1710,543.0
3,1.0,98074,1450,400.0
5,1.0,98007,2060,509.5
3,2.0,98118,2380,495.0
4,2.0,98056,2760,424.95
3,1.0,98056,940,230.0
4,1.5,98031,1760,235.0
3,1.0,98033,1360,763.0
3,2.0,98178,2010,350.0
3,2.0,98119,2160,900.0
3,1.0,98118,930,250.0
3,2.0,98106,1020,225.0
2,1.0,98198,1360,255.0
4,1.0,98023,1720,161.7
3,1.0,98178,1790,336.0
3,1.0,98133,1150,410.5
4,2.0,98155,2710,502.7
3,1.0,98034,2400,505.0
3,1.5,98118,1660,250.0
3,1.5,98118,1660,570.0
4,2.0,98198,2290,349.9
3,2.0,98003,2870,465.0
4,2.0,98023,4240,625.0
3,1.0,98199,1800,655.0
4,1.0,98166,2960,469.0
3,1.0,98177,1980,355.0
3,2.0,98005,1730,596.0
4,2.0,98077,3020,790.0
4,2.0,98053,4470,885.0
4,2.0,98144,2830,1030.0
4,1.0,98199,2120,710.0
3,2.0,98028,2150,428.04
5,1.0,98040,3510,1370.0
2,1.0,98109,970,546.0
4,1.5,98115,1360,540.0
3,1.0,98115,1470,435.0
4,1.0,98074,3040,540.0
2,1.0,98106,860,284.0
2,1.0,98056,820,208.0
3,1.0,98155,1900,315.0
2,1.0,98117,1330,417.5
3,1.0,98053,1240,345.0
3,3.0,98117,1330,375.0
3,1.0,98155,1880,389.8
3,1.0,98034,1890,475.0
4,2.0,98053,2250,569.0
5,2.0,98024,4650,985.0
3,2.0,98074,1830,532.0
2,1.0,98126,720,280.0
4,1.0,98058,1960,435.0
3,1.0,98023,1220,223.0
2,1.0,98027,1800,390.0
3,1.0,98058,1340,315.0
3,1.0,98122,1740,612.0
3,1.0,98122,1680,591.0
4,2.0,98008,3220,800.0
3,1.0,98022,1610,225.0
2,2.0,98077,3160,589.9
4,1.0,98052,2520,565.0
3,1.0,98199,2120,650.0
3,2.0,98177,2090,499.0
3,1.5,98045,1330,280.0
3,1.0,98117,2420,649.95
3,1.0,98133,1510,420.0
4,2.0,98031,2120,319.99
3,1.0,98014,1850,265.0
3,1.0,98072,2300,482.0
3,1.0,98166,2600,452.0
4,2.0,98006,5180,1488.0
2,1.5,98133,1810,375.0
5,2.0,98117,2190,588.0
4,2.0,98075,2500,635.0
4,2.0,98092,1890,280.5
2,1.0,98003,2040,210.5
3,1.0,98023,1310,196.5
5,2.0,98105,4010,1395.0
3,1.0,98034,1780,475.0
3,2.0,98074,1980,550.0
3,2.0,98033,3690,1580.0
3,1.0,98022,1540,240.0
3,1.5,98168,1130,272.0
3,1.5,98010,2480,408.506
3,2.0,98116,2580,640.0
4,2.0,98092,2010,316.0
4,1.0,98108,2320,299.0
2,2.0,98122,1180,447.5
4,2.0,98059,3180,736.5
4,2.0,98072,2970,665.0
5,1.0,98006,3050,707.0
4,1.0,98031,1630,215.0
3,2.0,98038,1620,275.0
4,2.0,98006,2170,648.0
4,2.0,98059,2150,415.0
3,3.0,98122,1770,690.0
4,1.0,98058,2110,320.0
3,1.0,98004,1590,750.0
3,3.0,98103,1370,355.0
3,1.0,98031,1390,246.0
3,1.0,98004,1640,1155.0
3,2.0,98052,2670,744.0
3,2.0,98053,5400,1210.0
3,1.0,98023,1690,217.0
3,2.0,98056,2600,583.0
2,1.0,98107,1400,515.0
4,1.0,98007,2140,594.0
3,1.0,98178,1640,303.1
3,1.0,98075,1720,430.0
5,2.0,98034,3060,708.0
3,1.0,98133,1150,221.0
3,2.0,98003,2000,325.0
0,2.0,98053,4810,1295.65
3,1.0,98125,1560,385.0
3,2.0,98038,2070,359.5
3,1.0,98028,1920,433.0
2,1.0,98116,1000,525.0
3,1.0,98178,1690,356.2
4,1.0,98072,3090,595.0
4,1.0,98103,1790,560.0
4,1.5,98004,4750,2175.0
4,1.0,98107,2090,513.0
2,1.0,98117,680,365.0
4,1.0,98106,2100,368.0
4,1.5,98144,2840,870.0
3,1.0,98023,1470,225.0
4,2.0,98006,4490,1387.0
3,1.0,98030,1150,177.0
3,1.0,98008,1460,465.0
4,1.0,98126,3150,750.0
3,1.0,98092,1090,149.0
3,2.0,98072,2670,605.0
3,1.5,98103,2110,725.0
4,2.0,98056,1770,413.9
3,1.0,98168,1510,199.95
1,1.0,98053,530,400.0
3,2.0,98103,2420,870.0
5,1.0,98031,2490,292.0
3,1.0,98058,990,225.0
4,2.0,98125,1730,466.75
2,1.0,98002,1440,330.0
7,2.0,98008,3260,770.0
4,1.0,98118,1950,802.5
5,2.0,98031,2740,378.8
3,2.0,98075,2940,795.0
3,1.0,98115,1200,460.0
3,2.0,98029,2070,567.0
3,1.0,98023,1570,209.95
2,1.0,98001,1050,415.0
4,1.0,98028,1830,424.5
2,1.0,98168,970,261.0
3,2.0,98031,2200,365.0
4,1.5,98122,1930,631.0
5,1.0,98004,7050,3800.0
3,2.0,98117,1790,584.0
3,1.0,98070,1560,310.0
4,2.0,98029,2780,717.0
3,2.0,98107,1720,667.0
3,1.0,98146,1640,190.0
3,1.0,98027,1730,430.0
2,1.0,98188,740,213.0
3,1.0,98072,2280,475.0
2,2.0,98070,2090,649.0
3,2.0,98006,2550,715.0
4,1.0,98075,3350,845.0
3,1.0,98038,2770,390.0
4,1.0,98108,2860,390.0
4,1.0,98058,1990,328.0
3,1.0,98003,1740,239.999
3,1.0,98003,1460,225.0
3,1.0,98006,3670,920.0
4,2.0,98052,3270,940.0
3,1.0,98118,1210,465.0
3,1.0,98001,1770,241.0
4,2.0,98031,1980,307.55
4,1.0,98028,2650,490.0
4,2.0,98074,3040,647.0
4,1.5,98027,3640,780.0
3,2.0,98029,1810,517.5
3,1.0,98148,1380,295.0
4,2.0,98112,1810,560.0
5,1.5,98002,2250,319.45
4,2.0,98115,3860,1500.0
4,1.0,98023,2380,340.0
3,1.0,98058,1370,249.95
3,1.5,98103,1830,499.95
4,1.0,98004,1440,1038.0
4,1.0,98052,2510,750.0
4,2.0,98053,3230,875.0
3,1.0,98008,1670,678.0
2,1.0,98118,780,360.0
3,1.0,98059,1720,354.9
5,1.0,98008,2260,632.0
3,1.0,98146,1480,350.0
3,2.0,98199,2550,990.0
4,3.0,98024,3920,1650.0
4,2.0,98056,2286,481.0
3,1.0,98136,1500,485.0
3,2.0,98029,1740,477.0
5,1.0,98006,2880,560.0
6,1.0,98008,2600,600.0
5,2.0,98072,3320,622.5
2,2.0,98028,1660,410.0
3,2.0,98038,1990,318.2
3,1.0,98022,1680,289.0
3,2.0,98031,1570,263.0
3,1.0,98027,1150,240.0
3,1.0,98146,1270,281.5
3,2.0,98103,1890,587.206
2,2.0,98102,1350,482.0
3,1.0,98052,1650,485.0
3,2.0,98014,1450,309.0
3,1.0,98003,1640,221.0
3,2.0,98008,2030,700.0
5,1.0,98106,2420,411.5
4,2.0,98133,2770,285.0
4,1.0,98133,1980,395.0
2,1.0,98042,1460,237.95
3,1.0,98033,1610,680.0
2,1.0,98023,1010,199.95
4,2.0,98126,2760,765.0
2,1.0,98103,1060,515.0
3,1.0,98007,1510,470.0
2,1.0,98117,880,330.0
3,1.0,98188,2150,284.0
3,1.0,98148,1660,295.0
4,1.0,98074,2160,555.0
3,1.5,98125,1370,350.0
3,1.0,98023,1460,240.0
3,1.0,98007,1450,419.9
3,1.0,98126,1560,528.0
4,1.0,98028,2480,481.0
2,1.0,98133,740,304.7
4,2.0,98075,2927,715.0
4,1.0,98005,2260,738.95
3,1.0,98042,1240,215.0
6,1.0,98056,2040,300.0
3,1.0,98146,1270,346.0
4,2.0,98022,4370,473.0
3,1.0,98116,1700,500.0
2,1.0,98122,1300,750.0
4,1.0,98052,1820,519.9
2,1.0,98125,880,378.5
3,1.0,98003,1870,314.5
3,1.0,98052,1350,499.95
5,2.5,98144,4870,1735.0
3,2.0,98077,2460,630.0
4,1.0,98125,1720,360.0
2,1.0,98019,2730,460.0
3,1.5,98198,1100,361.0
3,1.0,98040,1810,713.4
2,1.0,98115,930,445.0
4,1.0,98022,1590,305.0
3,1.5,98177,2710,1430.0
3,1.0,98023,1460,222.0
5,2.0,98065,3400,510.0
5,2.0,98133,2920,500.0
2,1.0,98119,910,605.0
3,2.0,98074,1320,393.0
4,2.0,98052,2490,725.0
3,1.0,98028,2220,320.0
4,1.0,98023,1130,210.0
4,2.0,98038,2750,419.9
4,2.0,98059,2240,410.0
3,1.0,98116,2680,721.0
2,1.5,98122,1270,605.0
3,1.5,98116,1520,738.0
6,2.0,98007,2480,725.0
2,1.0,98045,960,255.0
3,3.0,98133,1340,303.0
3,1.0,98008,1090,394.95
4,2.0,98118,2240,530.0
4,1.0,98058,3740,475.0
4,2.0,98038,1800,250.0
3,1.0,98118,780,180.0
2,1.0,98115,1330,443.5
4,1.0,98042,1900,390.0
4,1.0,98052,1570,430.0
5,2.0,98059,3100,460.0
3,2.0,98034,2740,660.0
3,1.0,98052,1570,515.0
3,1.0,98125,1330,482.5
2,2.0,98029,1140,305.0
4,1.5,98105,1550,835.0
3,1.0,98030,1290,237.0
2,2.0,98007,1510,445.0
4,1.0,98136,2720,710.0
3,1.0,98038,840,180.0
3,2.0,98022,1850,280.017
4,2.0,98058,2290,436.5
4,2.0,98105,3200,1255.0
3,1.0,98028,1800,420.0
3,1.0,98178,860,205.0
3,1.0,98010,1980,570.0
4,1.0,98177,2140,565.0
2,1.0,98023,2410,287.0
4,1.0,98011,1650,260.0
4,1.0,98011,1650,470.0
3,2.0,98052,2410,700.0
3,1.0,98092,1520,249.0
3,1.0,98136,2050,568.0
4,1.5,98107,1720,500.0
5,1.0,98058,2390,358.0
3,2.0,98092,1680,225.0
3,1.0,98056,1060,275.5
3,2.0,98034,1860,495.0
5,1.0,98105,1750,758.8
3,1.0,98042,1480,280.0
3,2.0,98055,1900,380.5
7,2.5,98109,6210,3200.0
3,1.0,98168,1440,260.0
4,3.0,98107,1910,630.0
3,1.0,98103,2010,875.0
3,1.5,98118,960,457.5
2,1.0,98102,1240,900.0
2,1.0,98118,870,235.0
3,2.0,98070,1400,410.0
3,1.0,98028,1850,355.0
4,2.0,98029,4270,1300.0
3,1.0,98125,2260,467.5
4,1.5,98125,2690,500.0
4,2.0,98166,2780,995.0
3,1.0,98155,1140,277.0
4,2.0,98125,2900,630.0
5,1.0,98008,2830,628.0
5,2.0,98019,2560,655.0
2,1.0,98168,1240,170.0
4,1.0,98023,2100,352.5
4,2.0,98010,3120,615.0
3,1.0,98168,970,165.0
4,2.0,98042,2300,243.5
2,2.0,98144,950,304.0
3,1.0,98118,2110,369.0
4,2.0,98052,2990,779.95
4,1.0,98028,2940,605.0
4,2.0,98092,1860,292.5
2,1.0,98115,1820,500.007
4,2.0,98056,1950,449.999
4,2.0,98038,1890,355.0
4,1.0,98030,2710,258.0
4,1.0,98028,2150,380.0
4,1.0,98014,3720,650.0
4,2.0,98038,2580,456.5
4,1.5,98022,1540,259.95
2,1.5,98168,1050,123.0
3,3.0,98107,1210,520.0
4,1.0,98028,2040,506.0
3,1.5,98118,980,425.0
5,2.0,98034,1990,438.0
4,1.0,98004,2420,1490.0
4,1.0,98122,1240,375.0
3,1.0,98055,1530,337.5
4,1.0,98058,2080,300.0
5,2.0,98075,3570,627.0
5,2.0,98033,4230,1400.0
4,2.0,98029,2700,674.725
3,1.0,98058,2200,325.0
5,2.0,98023,1210,230.0
5,1.0,98027,2140,485.0
4,1.5,98022,2740,315.0
3,3.0,98107,1370,560.0
4,2.0,98038,2800,444.0
3,1.0,98106,1060,325.0
2,1.0,98168,790,118.125
2,1.0,98168,790,212.0
4,2.0,98038,2820,428.9
3,1.0,98011,1850,510.0
3,1.0,98052,1110,416.0
4,2.0,98070,3230,950.0
3,1.0,98031,1460,204.0
6,2.5,98102,12050,7700.0
4,2.0,98027,3480,878.0
4,3.0,98112,3560,1045.0
2,1.0,98118,840,350.0
3,1.0,98115,1820,659.5
3,1.0,98072,1630,395.0
4,2.0,98022,1920,308.95
3,1.0,98133,1750,410.0
4,1.0,98177,2750,710.0
1,1.0,98198,620,175.0
3,1.0,98074,1720,508.8
3,1.5,98119,1800,606.4
3,1.0,98092,1300,245.1
3,1.0,98146,1970,540.0
3,1.0,98028,1740,415.0
4,1.0,98072,1930,469.5
3,1.0,98023,1190,195.0
4,2.0,98006,4250,1615.0
4,2.0,98074,4360,1450.0
3,1.0,98006,3420,1200.0
4,2.0,98033,4260,1065.0
2,1.0,98033,920,555.5
3,1.0,98122,1040,440.0
3,1.0,98115,1260,485.0
3,2.0,98052,2460,693.0
3,1.0,98133,830,295.0
3,1.0,98006,2060,700.0
2,1.0,98107,2210,767.5
6,2.0,98031,5480,800.0
3,2.0,98059,1860,440.0
3,1.0,98077,1350,600.0
4,2.0,98112,2790,1160.0
2,1.0,98177,1570,506.0
4,1.0,98166,2030,474.95
3,1.0,98199,2570,654.0
2,1.0,98199,1210,710.0
4,1.0,98027,1530,620.0
3,2.0,98052,1510,390.0
3,1.0,98052,1720,550.0
3,1.0,98178,2190,353.0
4,1.0,98027,3030,465.0
3,1.0,98042,1410,279.9
2,2.0,98070,1679,700.0
4,1.0,98027,1980,395.0
4,2.0,98028,1900,375.0
4,1.5,98115,1720,547.0
5,2.0,98155,2480,525.0
3,1.5,98117,1210,285.0
2,1.0,98116,1540,570.0
3,2.0,98042,2740,409.0
4,2.0,98055,1811,260.0
4,1.0,98058,2720,348.0
4,1.5,98034,1520,389.0
4,1.0,98034,2160,445.0
3,1.0,98117,1390,400.0
4,2.0,98001,1740,302.0
3,2.0,98074,2849,798.0
2,1.0,98155,1440,335.0
4,2.0,98072,3000,585.0
4,1.0,98006,3330,2500.0
4,1.0,98116,1720,555.0
3,2.0,98040,3920,3100.0
3,2.0,98006,1500,295.0
4,1.0,98001,2050,265.0
4,1.0,98034,1180,330.0
4,2.0,98118,1600,286.0
3,3.0,98133,1260,305.0
2,1.0,98115,1290,970.0
4,1.0,98188,2680,525.0
3,1.0,98045,2370,355.0
5,1.0,98034,2310,469.95
4,1.0,98006,1450,435.0
4,2.0,98031,2680,363.5
2,1.0,98109,1030,595.0
3,1.0,98155,1320,275.0
2,1.0,98146,670,295.0
3,2.0,98042,2670,345.0
3,2.0,98053,2440,485.0
5,2.0,98004,3370,1245.0
2,1.0,98115,940,340.5
3,1.0,98103,1100,280.0
3,2.0,98001,2520,449.888
2,1.0,98116,1400,483.0
3,1.0,98125,1880,445.5
5,2.0,98106,2800,379.9
4,2.0,98052,2500,599.95
3,1.0,98166,810,215.0
3,2.0,98001,1720,263.0
4,1.0,98033,2170,565.0
5,1.5,98077,4530,950.0
4,1.5,98155,1440,395.0
4,2.0,98122,2850,1535.0
4,1.0,98117,2620,922.0
3,2.0,98014,1676,330.0
4,2.0,98006,5850,1525.0
3,1.0,98022,1910,323.0
2,1.0,98053,1670,554.0
3,1.0,98052,2050,500.0
5,1.0,98075,3730,775.0
4,1.0,98118,1800,340.0
4,1.0,98008,2230,560.0
3,2.0,98042,1670,304.0
3,1.0,98034,1400,279.9
5,2.0,98030,2110,315.0
4,1.5,98116,2160,849.0
3,1.0,98023,2420,325.0
4,2.0,98075,3320,786.0
5,2.0,98001,3220,384.0
3,1.5,98105,1340,907.0
3,2.0,98053,2490,700.0
3,1.0,98038,1640,269.5
3,1.0,98031,1420,269.0
4,2.0,98053,3340,749.95
3,2.0,98019,1580,325.0
3,1.0,98052,2170,1150.0
3,1.0,98056,1370,406.0
4,2.0,98074,2840,650.0
3,1.5,98022,1940,295.0
4,1.0,98198,1757,375.0
2,1.0,98117,980,395.0
6,2.0,98007,2470,609.0
3,1.0,98052,1610,510.0
3,1.0,98001,1590,190.0
1,1.0,98122,780,250.0
3,1.0,98126,720,295.0
3,1.5,98115,1630,740.0
3,2.0,98065,1590,323.0
3,2.0,98027,2310,713.0
3,2.0,98199,2320,1070.0
3,2.0,98033,1660,460.0
3,1.5,98144,2070,880.0
4,1.0,98199,2500,585.0
2,1.0,98166,940,249.95
3,2.0,98199,1990,450.0
3,2.0,98042,2620,450.0
4,3.0,98109,3730,1775.0
3,3.0,98117,1600,350.0
3,2.0,98002,2095,292.5
4,2.0,98072,4230,879.0
4,1.5,98115,3200,1184.0
4,1.0,98075,2050,584.999
4,1.0,98133,2020,366.0
4,1.0,98040,3270,987.5
3,1.0,98056,1320,300.0
2,1.0,98058,1270,299.0
4,1.5,98115,1980,560.0
3,2.0,98077,2620,695.0
4,1.0,98059,1750,360.0
3,1.0,98023,1040,183.5
3,1.5,98118,1900,311.0
3,1.0,98032,1660,263.0
3,1.0,98038,1530,269.0
4,2.0,98004,4280,1600.0
4,2.0,98065,2870,564.0
3,2.0,98059,2540,425.0
4,1.5,98105,2100,679.0
3,1.0,98166,1740,410.0
4,2.0,98023,2441,340.0
3,1.0,98146,1810,360.0
3,1.0,98077,2060,450.0
4,1.0,98178,3160,552.0
4,1.5,98092,2930,294.0
2,1.0,98115,1310,663.5
6,2.0,98112,4800,1975.0
4,1.0,98042,1450,175.409
4,2.0,98155,1900,459.0
3,1.5,98144,1050,339.95
5,1.0,98024,1610,393.0
2,1.0,98133,720,275.5
3,1.0,98006,1020,485.0
3,1.0,98059,1250,250.0
4,1.0,98005,3200,935.1
3,1.0,98002,990,245.0
4,2.0,98056,2850,670.0
3,2.0,98040,4240,1393.0
4,1.0,98027,2800,440.0
2,2.0,98119,2310,1248.0
3,1.0,98092,1490,203.0
4,2.0,98052,1840,583.0
3,1.0,98125,1740,575.0
4,2.0,98112,3280,2575.0
5,2.0,98040,4050,1600.0
4,2.0,98030,2160,312.5
3,3.0,98042,2720,455.0
5,1.0,98006,3650,1310.0
4,1.0,98115,1750,605.0
3,1.0,98045,2450,325.0
3,1.0,98052,1940,630.0
4,2.0,98006,3280,928.95
3,1.0,98177,2480,489.95
3,1.0,98074,2120,550.0
3,1.0,98003,1710,237.0
3,1.0,98028,1690,390.0
3,2.0,98074,2190,665.0
4,1.0,98106,1960,277.0
3,1.5,98105,1510,545.0
3,2.0,98199,1490,615.0
3,1.0,98178,2210,343.0
4,2.0,98125,2340,597.0
3,1.0,98004,940,600.0
3,1.0,98074,1470,479.0
3,1.0,98056,1650,292.0
3,1.0,98166,1400,265.0
4,2.0,98077,2710,623.0
4,1.0,98024,2150,486.0
3,1.0,98115,1900,520.5
4,1.0,98053,4380,1300.0
4,1.5,98144,2290,825.0
3,1.0,98030,1690,259.9
5,1.0,98040,3090,1170.0
2,1.0,98118,1120,245.0
3,1.0,98199,2680,830.2
4,2.0,98029,2400,650.0
4,1.0,98118,1610,305.0
5,2.0,98074,3470,599.0
4,2.0,98092,2070,272.0
3,2.0,98038,2420,415.0
4,1.0,98042,2380,319.0
4,1.0,98028,2120,425.0
4,1.0,98023,2190,297.5
4,2.0,98075,2740,725.0
3,2.0,98042,1830,325.0
3,1.0,98052,1370,460.0
3,1.0,98027,1000,396.48
3,2.0,98112,2050,1025.0
3,1.0,98155,1750,370.0
3,1.0,98038,1620,260.656
3,2.0,98028,1710,431.0
3,1.0,98106,1060,320.0
3,1.0,98032,2170,296.5
4,1.0,98052,3080,679.0
3,2.0,98144,1320,359.0
4,1.0,98168,1920,330.0
4,2.0,98038,2440,350.0
3,1.0,98146,1640,242.0
3,2.0,98077,2420,692.5
2,1.0,98115,1190,441.0
4,2.0,98052,2910,765.0
2,1.0,98116,1010,375.0
3,1.0,98166,2080,365.0
2,1.0,98199,1990,580.0
4,1.0,98040,3920,1605.0
4,2.0,98007,3080,841.0
5,1.0,98052,2670,515.0
5,1.0,98038,4320,565.0
2,1.0,98115,1200,365.0
3,2.0,98108,1640,295.0
2,1.0,98116,870,406.5
3,2.0,98125,2410,614.905
5,1.0,98039,2640,1398.0
2,2.0,98056,990,250.0
5,2.0,98117,1500,549.0
4,2.0,98059,1790,397.0
3,1.0,98001,1490,184.0
4,2.0,98105,3960,2500.0
3,1.0,98115,1620,499.1
4,1.0,98115,2270,676.101
3,1.0,98155,1150,290.0
4,1.0,98133,2180,390.0
3,1.0,98117,910,465.0
3,1.5,98155,2770,470.0
3,1.0,98008,940,435.0
3,1.0,98058,2410,415.0
3,1.5,98122,1010,450.0
3,1.0,98070,2120,645.0
4,2.0,98058,1530,231.0
3,1.0,98022,1810,358.0
3,1.0,98070,1040,330.0
2,2.0,98034,1160,229.95
2,1.0,98125,1430,403.25
3,2.0,98065,2280,470.0
3,1.0,98038,1200,239.0
4,1.0,98136,2480,579.0
3,3.0,98103,1270,380.5
5,2.0,98072,2730,614.285
2,2.0,98029,1340,376.0
3,1.0,98148,1240,290.0
4,1.0,98034,2400,487.0
4,2.0,98122,1220,935.0
4,2.0,98001,2163,255.0
2,2.0,98028,1860,380.0
2,1.0,98115,810,450.0
3,2.0,98027,1950,622.0
3,2.0,98038,1390,292.5
4,2.0,98119,2120,1320.0
4,1.0,98144,1510,410.0
3,1.0,98106,1010,160.0
4,2.0,98112,1840,809.0
5,1.0,98118,1650,183.75
5,1.0,98133,2860,411.0
3,2.0,98112,2650,1050.0
2,1.0,98109,1100,625.0
3,2.0,98038,1646,305.0
4,2.0,98059,5250,915.0
3,1.0,98019,1390,317.0
2,1.0,98106,780,165.0
2,1.0,98112,1490,575.0
3,1.0,98003,970,219.9
4,2.0,98033,3730,1485.0
3,1.0,98052,1090,300.0
3,1.0,98038,1940,520.0
4,1.0,98032,1780,310.0
3,1.0,98056,1190,322.5
4,2.0,98023,2000,320.0
3,2.0,98065,1390,440.0
3,1.0,98117,1500,578.0
2,3.0,98107,1070,382.0
3,2.0,98029,1720,535.0
4,2.0,98038,3680,679.0
3,1.0,98058,1400,258.9
3,2.0,98125,1730,563.0
5,2.0,98019,2795,562.0
4,1.0,98117,2000,725.0
3,2.0,98023,1830,236.775
4,1.0,98033,3380,860.0
3,1.0,98125,1500,270.0
4,1.0,98008,1950,621.0
3,2.0,98065,2490,527.9
4,2.0,98072,1780,395.0
3,1.0,98045,1110,320.0
4,2.0,98042,2500,300.0
3,1.0,98056,1480,320.0
3,1.0,98053,2570,625.0
2,1.0,98116,810,505.0
4,1.0,98030,2700,300.0
4,2.0,98042,2180,363.0
4,2.0,98040,4330,1700.0
4,2.0,98008,4210,1146.8
4,1.0,98052,2880,680.0
5,2.0,98115,2610,678.94
3,1.0,98031,2010,299.0
4,1.0,98028,1500,379.9
3,1.0,98023,1290,205.0
4,1.5,98122,1320,387.5
3,1.0,98106,1290,256.0
4,2.0,98056,2440,548.0
3,1.0,98032,1290,163.0
2,2.0,98116,1030,367.5
3,2.0,98118,1640,390.0
4,1.0,98155,1160,415.0
4,2.0,98011,2230,449.0
5,1.0,98007,1910,460.0
4,1.0,98053,1980,395.0
3,1.0,98042,1470,300.0
3,1.0,98055,1520,345.0
3,1.0,98004,1930,825.0
3,3.0,98117,1330,539.95
4,1.0,98033,1580,410.0
3,1.0,98146,1370,245.0
4,1.0,98034,3010,482.0
3,1.0,98045,1390,270.0
3,1.0,98052,1330,475.0
3,1.0,98125,1320,445.8
4,1.0,98034,2430,518.0
2,1.5,98033,1260,785.0
3,2.0,98136,1690,430.0
4,1.0,98125,3420,715.0
3,1.0,98125,2790,560.0
3,1.5,98144,1270,449.0
4,2.0,98006,2910,805.0
3,2.0,98038,1560,296.0
2,1.0,98126,770,275.0
3,1.0,98058,1770,419.95
3,2.0,98106,1100,285.0
3,2.0,98075,2890,775.0
3,1.0,98178,2110,288.25
2,1.0,98144,1220,257.0
1,1.5,98115,950,377.0
2,1.0,98107,1420,550.0
3,1.0,98126,1100,339.0
3,1.0,98117,2140,481.5
3,1.0,98022,1300,224.5
3,1.0,98031,1790,260.0
2,1.5,98119,1470,865.0
5,1.0,98006,2500,730.0
2,1.5,98103,980,550.0
3,2.0,98115,2130,645.0
3,1.0,98155,1360,250.0
3,2.0,98122,1630,507.2
4,1.0,98003,2500,380.0
4,1.0,98074,2260,540.0
3,1.0,98053,2300,738.5
3,1.0,98038,1060,206.0
2,1.0,98155,940,265.0
1,1.0,98058,780,190.0
3,1.0,98056,1200,339.9
6,1.0,98042,2590,250.0
3,1.0,98136,1100,416.5
4,2.0,98065,2890,575.0
3,1.0,98034,1230,385.0
3,1.0,98056,1030,253.0
3,1.0,98103,1140,460.0
4,3.0,98119,3200,1445.0
2,1.0,98115,950,492.0
4,1.0,98022,1960,275.0
5,1.5,98027,3010,542.5
2,1.0,98136,1080,345.0
4,1.0,98072,2730,575.0
5,1.0,98133,2570,275.0
6,2.0,98052,3300,510.0
4,2.0,98112,4350,2538.0
3,2.0,98045,3820,830.0
